date,game,inning,manager-ump,player-referenced,initial-call,play-type,calling-umpire,crew-chief,result,time-to-ruling,video,
2017-07-28,ATL @ PHI,T5,UMPIRE,E. Inciarte,Double; Fan Interference,Potential HR,Hoberg,Carlson,Confirmed,1:43,https://t.co/xIjv6NSwL9,
2017-07-28,CHI @ MIL,B4,Counsell,H. Perez,Out at 1st,Force Play,Timmons,Kellogg,Overturned,1:03,https://t.co/VkEwCs7uTl,
2017-07-28,LAA @ TOR,B8,Gibbons,R. Martin,Out at 2nd,Force Play,Barber,T. Barrett,Confirmed,1:01,http://atmlb.com/2tS8EEJ,
2017-07-28,ARI @ STL,T8,Lovullo,K. Marte,Out at home,Tag Play,G. Gibson,Holbrook,Confirmed,1:23,https://t.co/HUZsi7HJEv,
2017-07-28,NYM @ SEA,B6,Collins,J. Segura,Hit by Pitch,HBP,Conroy,Meals,Overturned,1:11,http://atmlb.com/2uRFo1R,
2017-07-29,HOU @ DET,T1,Hinch,J. Reddick,Out at 1st,Force Play,De Jesus,Culbreth,Overturned,1:42,https://t.co/R8AEJMVbCM,
2017-07-29,CIN @ MIA,B1,Price,D. Gordon,Safe at 2nd,Tag Play,Porter,West,Overturned,1:22,http://atmlb.com/2weUBtl,
2017-07-29,ARI @ STL,T4,UMPIRE,P. Goldschmidt,Home Run,Potential HR,Reyburn,Holbrook,Confirmed,1:45,https://t.co/svVt9kA5AC,
2017-07-29,BAL @ TEX,T2,Banister,R. Tejada,Safe at 1st,Tag Play,Segal,Everitt,Stands,1:29,https://t.co/ojg7nT4f00,
2017-07-29,CLE @ CWS,T5,UMPIRE,M. Brantley,Home Run,Potential HR,Fagan,Welke,Overturned,0:36,https://t.co/CkAepJnkqA,
2017-07-29,ARI @ STL,T7,Matheny,J. Lamb,No violation,Slide Rule,Holbrook,Holbrook,Confirmed,0:49,https://t.co/Ex4JeGUNT1,
2017-07-29,ARI @ STL,T7,Matheny,J. Martinez,Safe at 1st,Force Play,Reyburn,Holbrook,Overturned,0:48,https://t.co/Ex4JeGUNT1,
2017-07-29,MIN @ OAK,T2,Melvin,B. Dozier,Safe at 1st,Force Play,Cuzzi,Hallion,Confirmed,1:20,https://t.co/Y6okhAuTBm,
2017-07-29,ARI @ STL,T9,UMPIRE,K. Marte,Foul ball,Potential HR,G. Gibson,Holbrook,Stands,1:18,https://t.co/MLYlTrj7wN,
2017-07-29,KC @ BOS,T9,Yost,T. Gore,Out at 2nd,Tag Play,Hamari,Miller,Stands,1:20,https://t.co/NdFUZQh376,
2017-07-29,MIN @ OAK,T6,Molitor,Z. Granite,Out at 2nd,Tag Play,Carapazza,Hallion,Confirmed,1:03,http://atmlb.com/2vc6tzo,
2017-07-30,LAA @ TOR,B3,UMPIRE,S. Pearce,In play; Double,Potential HR,Hernandez,T. Barrett,Confirmed,0:43,https://t.co/26iMib14Qn,
2017-07-30,COL @ WSH (G1),B3,Baker,W. Difo,Out at 1st,Tag Play,Basner,Winters,Overturned,0:39,https://t.co/DdEgPxN2Bi,
2017-07-30,CLE @ CWS,B3,Francona,T. Anderson,Safe at 1st,Force Play,Fagan,Welke,Confirmed,0:53,https://t.co/NEUYuKKEiA,
2017-07-30,KC @ BOS,B5,UMPIRE,R. Devers,In play; Double,Potential HR,Tichenor,Miller,Overturned,0:36,https://t.co/Fj6pJjrv2s,
2017-07-30,LAA @ TOR,T5,Scioscia,K. Cowart,Out at 1st,Force Play,T. Barrett,T. Barrett,Overturned,0:38,https://t.co/cHyc4TtkRC,
2017-07-30,ATL @ PHI,B6,Snitker,O. Herrera,Safe at 3rd,Tag Play,Carlson,Carlson,Stands,2:35,https://t.co/xdhRgf0x6D,
2017-07-30,CHI @ MIL,B6,Maddon,J. Bandy,Safe at 1st,Tag Play,Little,Kellogg,Stands,2:33,https://t.co/wmzmXWJjvb,
2017-07-30,COL @ WSH (G1),B9,Baker,A. Rendon,Out at 2nd,Force Play,Wegner,Winters,Stands,2:39,https://t.co/taSOdxUqFD,
2017-07-30,PIT @ SD,B5,Hurdle,C. Richard,Safe at 1st,Force Play,Nauert,DeMuth,Overturned,1:46,https://t.co/eNfLEl4aZ8,
2017-07-30,BAL @ TEX,T9,Banister,M. Machado,Safe at 3rd,Tag Play,Dreckman,Everitt,Overturned,2:06,https://t.co/TRlJbouCmD,
2017-07-31,ATL @ PHI,T5,Snitker,M. Johnson,Out at 1st,Force Play,Drake,Randazzo,Stands,1:58,https://t.co/2XpLbT6k9U,
2017-07-31,CLE @ BOS,B2,Farrell,R. Devers,Out at 2nd,Force Play,Muchlinski,Wegner,Stands,1:51,https://t.co/YlxX3oQJ47,
2017-07-31,TOR @ CWS,T6,Renteria,W. Garcia,No catch,Catch/No Catch,Rackley,Vanover,Confirmed,0:41,https://t.co/4ynOfqndD9,
2017-07-31,SEA @ TEX,B6,Banister,C. Gomez,Out at 2nd,Tag Play,Ortiz,Nelson,Stands,1:18,https://t.co/v7VM3ONWxT,
2017-07-31,TOR @ CWS,B9,Gibbons,A. Engel,Safe at 1st,Force Play,Rackley,Vanover,Confirmed,0:44,https://t.co/NlD2GqLcFO,
2017-07-31,TOR @ CWS,B9,UMPIRE,L. Garcia,Hit by Pitch,HBP,Fairchild,Vanover,Stands,1:29,https://t.co/JB93H0dD4O,
2017-08-1,LAD @ ATL,T4,Roberts,J. Pederson,Out at 1st,Tag Play,T. Gibson,Iassogna,Stands,1:17,https://t.co/TQEfpeIWZi,
2017-08-1,CLE @ BOS,B5,UMPIRE,H. Ramirez,Out; Ball Caught,Potential HR,Blakney,Wegner,Confirmed,0:42,https://t.co/u2eWAc2Gvy,
2017-08-1,TB @ HOU,T3,Cash,B. Miller,Out at 3rd,Tag Play,Little,Kellogg,Stands,1:38,https://t.co/8nqOstH01Y,
2017-08-1,PHI @ LAA,B3,Scioscia,Y. Escobar,Out at home,Tag Play,Wolcott,O'Nora,Stands,2:28,https://t.co/3PLpchu7wR,
2017-08-1,TOR @ CWS,T9,Gibbons,K. Pillar,Out at 2nd,Tag Play,Vanover,Vanover,Confirmed,0:52,https://t.co/agtzHmgCuc,
2017-08-1,TB @ HOU,T9,UMPIRE,E. Longoria,Out at 2nd,Tag Play,Hoye,Kellogg,Overturned,1:14,https://t.co/tv8TsksKej,
2017-08-1,PHI @ LAA,T7,Mackanin,C. Hernandez,Out at 1st,Force Play,O'Nora,O'Nora,Overturned,1:14,https://t.co/SasEjVX4NV,
2017-08-2,TOR @ CWS,T5,Renteria,M. Montero,Safe at 1st,Force Play,Vanover,Vanover,Overturned,0:51,https://t.co/MKYF7d8TuN,
2017-08-2,TOR @ CWS,T8,Gibbons,K. Pillar,Out at 1st,Tag Play,Vanover,Vanover,Overturned,1:50,https://t.co/aw1dMlhOjj,
2017-08-2,DET @ NYY,B7,Ausmus,B. Gardner,Safe at 1st,Force Play,Layne,Layne,Overturned,1:35,https://t.co/IiB68xNu0x,
2017-08-2,STL @ MIL,T9,Matheny,T. Pham,Out at 2nd,Tag Play,Ripperger,Hallion,Confirmed,0:47,https://t.co/CmjupBvH6s,
2017-08-3,NYM @ COL,T8,Black,J. Reyes,Safe at 2nd,Tag Play,L. Barrett,Reynolds,Overturned,2:58,https://t.co/wUNxZ3Nscb,
2017-08-3,ARI @ CHI,T8,Maddon,J. Martinez,Safe at home,Tag Play,Hoberg,Davis,Confirmed,1:02,https://t.co/TYiWj0lPcV,
2017-08-3,SEA @ KC,T4,UMPIRE,D. Valencia,Home Run,Potential HR,Fairchild,Vanover,Stands,3:02,https://t.co/SmjAOEu4F4,
2017-08-3,LAD @ ATL,B5,Snitker,L. Adams,Out at 2nd,,Tag Play,Scheurwater,Iassogna,Stands,3:27,https://t.co/05Uc78i4Q1
2017-08-3,OAK @ SF,B1,Bochy,D. Span,Out at 1st,,Force Play,Nauert,DeMuth,Confirmed,1:42,https://t.co/ZglAMs9oP5
2017-08-3,TB @ HOU,T9,Cash,S. Souza,Ball; No HBP,,HBP,Hoye,Kellogg,Confirmed,1:05,https://t.co/lzOCpewoJk
2017-08-3,TB @ HOU,T9,UMPIRE,S. Souza,Count Check,,Record Keeping,Hoye,Kellogg,Record Keeping,1:04,https://t.co/lzOCpewoJk
2017-08-4,WSH @ CHI,T3,Baker,B. Harper,Out at 1st,,Force Play,Whitson,Hallion,Overturned,1:01,https://t.co/VoC1haGlrM
2017-08-4,WSH @ CHI,B7,Baker,J. Jay,Safe at 1st,,Force Play,Whitson,Hallion,Stands,1:19,https://t.co/RWAdyhgV4f
2017-08-4,STL @ CIN,T3,UMPIRE,G. Garcia,In play; Triple,,Potential HR,Additon,Reynolds,Stands,2:11,https://t.co/oKVowvJOaa
2017-08-4,MIA @ ATL,B1,Mattingly,E. Inciarte,Safe at 2nd,,Force Play,Miller,Miller,Overturned,1:55,https://t.co/bNdWmEHGnB
2017-08-4,STL @ CIN,B5,Price,C. Kelly,No violation,,Collision Rule,Knight,Reynolds,Confirmed,1:18,https://t.co/lHFkJ8IqIy
2017-08-4,STL @ CIN,B5,Price,T. Barnhart,Out at home,,Tag Play,Knight,Reynolds,Stands,1:19,https://t.co/lHFkJ8IqIy
2017-08-4,STL @ CIN,T8,Matheny,T. Pham,Out at 2nd,,Force Play,Additon,Reynolds,Overturned,1:01,https://t.co/IT5GAyowp9
2017-08-4,MIL @ TB,B7,Cash,M. Pina,No violation,,Collision Rule,Cederstrom,Cederstrom,Confirmed,0:37,https://t.co/GzkdwVi92I
2017-08-4,MIL @ TB,B7,Cash,C. Dickerson,Out at home,,Tag Play,Cederstrom,Cederstrom,Confirmed,0:37,https://t.co/GzkdwVi92I
2017-08-4,TOR @ HOU,T5,UMPIRE,R. Martin,In play; Double,,Potential HR,Drake,Davis,Overturned,0:35,https://t.co/FFEpQyp8A9
2017-08-4,DET @ BAL,B9,Showalter,T. Beckham,Out,at 3rd,Tag Play,Blaser,Nelson,Stands,1:23,https://t.co/sxw18JkH44
2017-08-4,SD @ PIT,T5,UMPIRE,C. Asuaje,In play; Triple,,Potential HR,Scheurwater,Iassogna,Overturned,0:45,https://t.co/9MrKneVCTO
2017-08-4,TEX @ MIN,B6,Banister,B. Dozier,Safe at home,,Tag Play,Blakney,Wegner,Confirmed,1:16,https://t.co/uHCEVVLm38
2017-08-4,CWS @ BOS,T11,Farrell,Y. Moncada,Safe at 3rd,,Force Play,Layne,Layne,Overturned,0:49,https://t.co/Msz6NNWjDp
2017-08-4,SD @ PIT,T6,UMPIRE,Y. Solarte,No Interference; HR,,Potential HR,T. Gibson,Iassogna,Stands,1:35,https://t.co/P8qxyIuWzc
2017-08-5,LAD @ NYM,B2,Collins,R. Rivera,Out at 2nd,,Tag Play,Hoye,Kellogg,Overturned,1:37,https://t.co/mbV54nX5l3
2017-08-5,LAD @ NYM,T8,Roberts,C. Bellinger,Out at 2nd,,Tag Play,Hoye,Kellogg,Overturned,1:35,https://t.co/UyyW8S20wd
2017-08-5,STL @ CIN,B1,UMPIRE,A. Duvall,In play; Triple,,Potential HR,Reynolds,Reynolds,Confirmed,0:40,https://t.co/WcW75voit0
2017-08-5,STL @ CIN,T7,Price,L. Voit,Safe at home,,Tag Play,L. Barrett,Reynolds,Stands,3:55,https://t.co/kDVtlSSAMn
2017-08-5,CWS @ BOS,T8,Farrell,J. Abreu,Safe at 2nd,,Tag Play,Layne,Layne,Overturned,0:58,https://t.co/h5gYShw6EK
2017-08-5,TOR @ HOU,T10,Hinch,R. Refsnyder,Safe at home,,Tag Play,Davis,Davis,Stands,1:54,https://t.co/I7e4I2rFl6
2017-08-5,OAK @ LAA,T4,Melvin,R. Healy,Out at 1st,,Force Play,Kulpa,Meals,Stands,1:16,https://t.co/bYorHQESBb
2017-08-6,MIL @ TB,B4,Cash,S. Souza,Out at 1st,,Force Play,Cooper,Cederstrom,Overturned,1:08,https://t.co/i2sMrZkjon
2017-08-6,STL @ CIN,T4,Price,L. Voit,Fair ball; Double,,Fair/Foul,Reynolds,Reynolds,Stands,1:21,https://t.co/bhKt0Myhgq
2017-08-6,TOR @ HOU,T4,Gibbons,K. Morales,Out at 2nd,,Force Play,Randazzo,Davis,Stands,1:51,https://t.co/Q0kVhPsnrc
2017-08-6,MIA @ ATL,T6,Mattingly,D. Dietrich,Out at 2nd,,Tag Play,Hamari,Miller,Overturned,1:15,https://t.co/dajksW0Tvt
2017-08-6,TEX @ MIN,B5,Banister,E. Escobar,Out at 2nd; Run Scores,,Timing Play,Foster,Wegner,Stands,1:27,https://t.co/OQXVqcxGry
2017-08-6,SD @ PIT,T12,Hurdle,C. Asuaje,Safe at 2nd,,Force Play,Barksdale,Iassogna,Confirmed,1:28,https://t.co/H9cNMMDztq
2017-08-6,PHI @ COL,T8,Mackanin,R. Hanigan,No violation,,Collision Rule,DeMuth,DeMuth,Confirmed,0:44,https://t.co/ZeEVVUdJMw
2017-08-6,PHI @ COL,T8,Mackanin,C. Rupp,Out at home,,Tag Play,DeMuth,DeMuth,Confirmed,0:45,https://t.co/ZeEVVUdJMw
2017-08-6,LAD @ NYM,T1,Roberts,J. Turner,Out at 2nd,,Tag Play,Little,Kellogg,Overturned,0:58,https://t.co/ixlBgS0dlW
2017-08-7,CHI @ SF,T9,Bochy,K. Bryant,Safe at 1st,,Force Play,Lentz,Holbrook,Stands,1:43,https://t.co/k8K29tOoCD
2017-08-8,MIA @ WSH,T2,Mattingly,T. Telis,Ball; No HBP,,HBP,Gonzalez,Culbreth,Overturned,1:22,https://t.co/5UCqbH8tSP
2017-08-8,BOS @ TB,T3,Cash,E. Nunez,Safe at 1st,,Tag Play,Randazzo,Wegner,Overturned,1:48,https://t.co/R3XZQRd5va
2017-08-8,SD @ CIN,B5,Green,B. Hamilton,Safe at 2nd,,Tag Play,Whitson,Everitt,Overturned,2:00,https://t.co/Y0LTowjNuN
2017-08-8,NYY @ TOR,T6,Girardi,T. Frazier,Out at 1st,,Force Play,Carlson,Meals,Overturned,0:49,http://atmlb.com/2hZYPTo
2017-08-8,MIA @ WSH,T7,Baker,D. Gordon,Fan Interference,,Fan Interference,Culbreth,Culbreth,Confirmed,1:24,https://t.co/vrZsc2SCl7
2017-08-8,NYY @ TOR,T8,Girardi,C. Headley,Ball; No HBP,,HBP,Conroy,Meals,Overturned,0:55,https://t.co/NhR6zcmbAS
2017-08-8,PHI @ ATL,B8,Mackanin,F. Freeman,Safe at 1st,,Force Play,Segal,Kellogg,Confirmed,0:53,http://atmlb.com/2vyhr1B
2017-08-8,CHI @ SF,B1,UMPIRE,B. Posey,Home Run,Potential HR,Holbrook,Holbrook,Confirmed,1:07,https://t.co/NwZ2LqR6s5,
2017-08-8,HOU @ CWS,B7,Renteria,L. Garcia,Out at 2nd,Tag Play,Hernandez,T. Barrett,Overturned,2:21,http://atmlb.com/2uWgbSx,
2017-08-8,LAD @ ARI,B7,Lovullo,D. Peralta,Out at 1st,Force Play,Marquez,Marquez,Stands,1:16,https://t.co/pWNgMJsGjX,
2017-08-8,CHI @ SF,B8,Maddon,B. Posey,Safe at 2nd,Tag Play,Reyburn,Holbrook,Stands,1:31,https://t.co/vd441AnQ4P,
2017-08-9,TEX @ NYM,B5,UMPIRE,W. Flores,In play; Double,Potential HR,Cuzzi,Cuzzi,Overturned,0:43,https://t.co/9wsOXFoGnn,
2017-08-9,BAL @ LAA,T3,UMPIRE,W. Castillo,Home Run,Potential HR,DeMuth,DeMuth,Stands,1:23,https://t.co/5Awl5wCV8S,
2017-08-9,BAL @ LAA,B5,Showalter,M. Trout,Safe at 1st,Force Play,Torres,DeMuth,Stands,1:22,https://t.co/sb2YKHlqHv,
2017-08-9,MIA @ WSH,T4,Baker,D. Dietrich,Safe at 1st,Force Play,Bucknor,Culbreth,Stands,1:20,https://t.co/AZSaiFQ0aR,
2017-08-9,SD @ CIN,B5,Price,E. Suarez,Out at 1st,Tag Play,Whitson,Everitt,Overturned,1:15,https://t.co/WWFJSxZeyg,
2017-08-9,MIN @ MIL,T9,Counsell,B. Dozier,Safe at 2nd,Tag Play,Welke,Welke,Stands,2:00,https://t.co/m2UZRMqnN5,
2017-08-10,PIT @ DET,T2,Ausmus,S. Rodriguez,Safe at 1st,Tag Play,Vanover,Vanover,Overturned,0:47,https://t.co/rVj2hAwNE5,
2017-08-10,PIT @ DET,T3,Ausmus,D. Freese,Safe at 1st,Force Play,Vanover,Vanover,Stands,1:06,https://t.co/TFm4VTYHVB,
2017-08-10,PIT @ DET,T5,Hurdle,G. Polanco,Out at 1st,Force Play,Vanover,Vanover,Overturned,0:53,https://t.co/gsoeZDzFoF,
2017-08-10,PIT @ DET,B7,Hurdle,J. McCann,Safe at 1st,Force Play,Vanover,Vanover,Overturned,0:50,https://t.co/RwnOrqQAjh,
2017-08-10,NYY @ TOR,B3,Girardi,J. Donaldson,Safe at 2nd,Tag Play,Conroy,Meals,Stands,2:28,https://t.co/4TKohLE2Ad,
2017-08-10,MIA @ WSH,T7,Mattingly,D. Gordon,Out at 2nd,Tag Play,Gonzalez,Culbreth,Stands,1:18,https://t.co/eOI3elSofs,
2017-08-10,HOU @ CWS,B7,Hinch,L. Garcia,Hit by Pitch,HBP,Hernandez,T. Barrett,Stands,2:15,https://t.co/B3dPbgfwoj,
2017-08-10,LAD @ ARI,T5,Roberts,L. Forsythe,Out at 1st,Force Play,Porter,Marquez,Overturned,1:45,https://t.co/d1GiY2hqpz,
2017-08-11,PIT @ TOR,T3,Gibbons,J. Jaso,Hit by Pitch,HBP,Everitt,Everitt,Stands,1:20,https://t.co/InzBjqGq1U,
2017-08-11,PIT @ TOR,T3,Hurdle,F. Cervelli,Out at 2nd,Force Play,Dreckman,Everitt,Overturned,1:36,https://t.co/J0yQAs2M8e,
2017-08-11,HOU @ TEX,T5,Hinch,D. Fisher,Out at 1st,Force Play,Barksdale,Welke,Overturned,0:47,https://t.co/zeAgbFxcFZ,
2017-08-11,CIN @ MIL,T5,Price,H. Bailey,Out at 1st,Force Play,Fairchild,Vanover,Overturned,0:48,https://t.co/M2NlBapoiA,
2017-08-11,BOS @ NYY,B8,Girardi,B. Gardner,Ball; No HBP,HBP,Culbreth,Culbreth,Overturned,0:50,https://t.co/4wAWG3lOCl,
2017-08-11,BOS @ NYY,T9,Farrell,E. Nunez,Out at 3rd,Tag Play,Diaz,Culbreth,Confirmed,1:02,https://t.co/QMXbayQLRs,
2017-08-12,MIN @ DET,B8,Ausmus,J. McCann,Out at 1st,Force Play,May,O'Nora,Overturned,1:21,https://t.co/Uug02aoALj,
2017-08-12,CHI @ ARI,T5,Maddon,J. Baez,Out at home,Tag Play,Wegner,Winters,Confirmed,0:47,https://t.co/ok5rU3RaEF,
2017-08-12,ATL @ STL,T9,Matheny,D. Santana,Safe at 1st,Force Play,T. Barrett,T. Barrett,Stands,1:07,https://t.co/uORNji6r0m,
2017-08-12,CIN @ MIL,T9,Price,P. Kivlehan,Foul tip; no HBP,HBP,Fairchild,Vanover,Stands,3:16,https://t.co/mUXK5reZEz,
2017-08-12,CIN @ MIL,T10,UMPIRE,A. Duvall,Foul tip; no HBP,HBP,Fairchild,Vanover,Stands,1:36,http://atmlb.com/2hZ39lY,
2017-08-12,HOU @ TEX,B5,Banister,J. Centeno,No violation,Collision Rule,Barksdale,Welke,Confirmed,0:56,https://t.co/s1XSHL1uQa,
2017-08-12,HOU @ TEX,B5,Banister,A. Beltre,Out at home,Tag Play,Barksdale,Welke,Confirmed,0:55,https://t.co/s1XSHL1uQa,
2017-08-12,LAA @ SEA,T9,Scioscia,M. Maldonado,Out at 3rd,Tag Play,Kellogg,Kellogg,Confirmed,1:06,https://t.co/5BeIpseTvN,
2017-08-13,NYM @ PHI,B1,Mackanin,R. Hoskins,Out at 1st,Force Play,Nelson,Nelson,Overturned,0:55,https://t.co/COLgihEY3h,
2017-08-13,COL @ MIA,T3,Mattingly,R. McMahon,Safe at 1st,Force Play,Randazzo,Davis,Overturned,1:39,https://t.co/ga8LJXO559,
2017-08-13,ATL @ STL,B1,Snitker,T. Pham,Safe at 1st,Tag Play,Hernandez,T. Barrett,Overturned,1:14,https://t.co/QlqhVTAz0y,
2017-08-13,KC @ CWS,T2,Yost,L. Cain,Out at 3rd,Tag Play,Porter,West,Overturned,1:29,https://t.co/9Utn9Sic0w,
2017-08-13,SF @ WSH (G1),T8,Bochy,R. Jones,Out at 1st,Force Play,Additon,Meals,Overturned,1:22,https://t.co/7NGO9oy730,
2017-08-13,CIN @ MIL,B5,Price,J. Villar,Safe at 2nd,Tag Play,Vanover,Vanover,Stands,2:01,https://t.co/3Wgqriwv9t,
2017-08-13,KC @ CWS,B5,Yost,L. Garcia,Safe at 1st,Force Play,Drake,West,Overturned,0:55,https://t.co/NFpaLlQE0v,
2017-08-13,CLE @ TB,B9,Francona,S. Souza,Safe at 2nd,Tag Play,Carapazza,Cuzzi,Confirmed,1:16,https://t.co/oESniQr0DK,
2017-08-13,CHI @ ARI,T3,Lovullo,V. Caratini,Safe at 2nd,Tag Play,Muchlinski,Winters,Stands,1:14,https://t.co/6JoG6pvYjR,
2017-08-13,KC @ CWS,T8,Renteria,A. Escobar,Safe at home,Tag Play,West,West,Stands,1:40,https://t.co/OfV4ToaaKl,
2017-08-13,CHI @ ARI,T8,Maddon,A. Almora,Out at 1st,Force Play,Foster,Winters,Confirmed,0:57,https://t.co/sfciF3zSJd,
2017-08-14,CLE @ BOS,T6,Francona,J. Ramirez,Out at 1st,Force Play,Carapazza,Hallion,Overturned,0:39,https://t.co/yZ0G96FpY3,
2017-08-14,TB @ TOR,T7,Cash,D. Robertson,Out at 2nd,Force Play,Barksdale,Iassogna,Confirmed,1:26,https://t.co/TMzfeiI4jx,
2017-08-14,TB @ TOR,T7,Cash,P. Bourjos,Out at 2nd,Tag Play,Barksdale,Iassogna,Overturned,1:26,https://t.co/TMzfeiI4jx,
2017-08-14,SF @ MIA,B7,Mattingly,D. Dietrich,Out at home,Tag Play,Reynolds,Reynolds,Confirmed,0:34,https://t.co/bnF0nzRZzK,
2017-08-14,HOU @ ARI,T4,Hinch,Y. Gurriel,Out at 1st,Force Play,Guccione,DeMuth,Overturned,0:39,https://t.co/fCTyppeyZq,
2017-08-14,CIN @ CHI,B7,Maddon,K. Schwarber,Ball; No HBP,HBP,Kulpa,Hudson,Overturned,2:10,https://t.co/33iLVKeKa3,
2017-08-15,TB @ TOR,T5,Cash,L. Morrison,Out at 2nd,Force Play,Cooper,Iassogna,Overturned,1:08,https://t.co/IP6LxzQTW8,
2017-08-15,PIT @ MIL,T4,Hurdle,M. Pina,No violation,Collision Rule,Fletcher,West,Confirmed,0:36,https://t.co/8Qn7qK20qR,
2017-08-15,PIT @ MIL,T4,Hurdle,J. Bell,Out at home,Tag Play,Fletcher,West,Confirmed,0:35,https://t.co/8Qn7qK20qR,
2017-08-15,TB @ TOR,T7,Gibbons,D. Robertson,Safe at 1st,Force Play,Barksdale,Iassogna,Confirmed,1:00,https://t.co/QlxGTzsUSG,
2017-08-15,CIN @ CHI,B6,Maddon,K. Bryant,Out at 1st,Force Play,Blakney,Hudson,Stands,0:29,http://atmlb.com/2v8xShR,
2017-08-15,ATL @ COL,B9,Black,T. Story,Out at 1st,Force Play,Bellino,Layne,Confirmed,0:34,https://t.co/XohvpTO1PS,
2017-08-15,KC @ OAK,B6,Melvin,M. Chapman,Out at 3rd,Tag Play,Little,Wegner,Stands,2:23,https://t.co/92JKiRUCSf,
2017-08-15,BAL @ SEA,B8,Showalter,L. Martin,Safe at 2nd,Tag Play,Scheurwater,Cederstrom,Overturned,1:02,https://t.co/TteAQbIKM7,
2017-08-16,SF @ MIA,B7,Bochy,D. Gordon,Safe at 1st,Force Play,L. Barrett,Reynolds,Overturned,1:51,https://t.co/b2Isyqw3h2,
2017-08-16,PIT @ MIL,T7,Counsell,J. Jaso,Safe at home,Tag Play,Wendelstedt,West,Stands,1:22,https://t.co/MR4XFaR0Rg,
2017-08-16,BAL @ SEA,T5,Servais,J. Schoop,Safe at 1st,Force Play,Scheurwater,Cederstrom,Stands,2:39,http://atmlb.com/2wYkkYo,
2017-08-16,BAL @ SEA,T6,Showalter,C. Davis,Out at 1st,Force Play,Scheurwater,Cederstrom,Overturned,0:40,http://atmlb.com/2wO0K3a,
2017-08-16,KC @ OAK,B9,Yost,R. Healy,Safe at 1st,Force Play,Wegner,Wegner,Stands,2:26,https://t.co/xT6LmQihjl,
2017-08-16,STL @ BOS,B5,Farrell,M. Betts,Out at 1st,Force Play,Ripperger,Hallion,Overturned,1:08,https://t.co/4nqNLvp36s,
2017-08-16,ATL @ COL,B2,Black,J. Lucroy,Out at home,Tag Play,Bellino,Layne,Overturned,2:03,https://t.co/uEPLPSWldq,
2017-08-16,CIN @ CHI,B4,Price,J. Lackey,Safe at 2nd,Tag Play,Kulpa,Hudson,Overturned,1:00,https://t.co/GobI8S5ppd,
2017-08-16,CWS @ LAD,T3,Roberts,L. Garcia,Safe at 1st,Force Play,Ortiz,Winters,Overturned,1:20,https://t.co/IRISbb3Fdi,
2017-08-16,DET @ TEX,T7,Banister,Mi. Cabrera,Safe at 2nd,Tag Play,Hernandez,T. Barrett,Overturned,1:32,https://t.co/HgE7u6Fi3Q,
2017-08-16,DET @ TEX,T8,Banister,J. McCann,Hit by Pitch,HBP,Barber,T. Barrett,Stands,3:07,https://t.co/afzdiqfNnW,
2017-08-17,ARI @ HOU,B5,Hinch,J. Davis,Out at 3rd,Tag Play,DeMuth,DeMuth,Stands,1:17,https://t.co/jcfKytJa15,
2017-08-17,ATL @ COL,B3,Black,N. Arenado,Out at 2nd,Force Play,Additon,Layne,Overturned,0:59,https://t.co/48g2LmRd5O,
2017-08-17,CLE @ MIN (G2),B3,Molitor,J. Mauer,Out at home,Tag Play,Fairchild,Marquez,Stands,2:06,https://t.co/KlbdlzhpiV,
2017-08-17,CLE @ MIN (G2),B5,Francona,E. Escobar,Safe at 1st,Tag Play,Rackley,Marquez,Stands,3:36,https://t.co/XJpfSKetsb,
2017-08-17,STL @ PIT,T9,UMPIRE,T. Pham,Home Run,Potential HR,Davis,Davis,Stands,1:08,https://t.co/51vtdzyw1o,
2017-08-18,TOR @ CHI,B2,Maddon,M. Montero,No violation,Collision Rule,May,West,Confirmed,1:29,https://t.co/B7RUgixBI5,
2017-08-18,TOR @ CHI,B2,Maddon,J. Baez,Out at home,Tag Play,May,West,Confirmed,1:29,https://t.co/B7RUgixBI5,
2017-08-18,TOR @ CHI,B8,Gibbons,J. Heyward,Safe at 1st,Force Play,West,West,Stands,2:09,https://t.co/H8x5koCLzW,
2017-08-18,STL @ PIT,T4,Hurdle,R. Grichuk,Safe at home,Tag Play,Hoberg,Davis,Stands,1:40,https://t.co/Si4yEZf6jw,
2017-08-18,CWS @ TEX,T3,Banister,J. Abreu,Safe at 2nd,Tag Play,Hoye,Wegner,Overturned,1:29,https://t.co/hggwqCMJcO,
2017-08-18,SEA @ TB,B6,Cash,S. Souza,Out at 1st,Force Play,Guccione,DeMuth,Stands,1:37,https://t.co/Xv111Bnc3C,
2017-08-18,CLE @ KC,B3,Francona,L. Cain,Safe at 1st,Force Play,Hudson,Kulpa,Overturned,0:48,https://t.co/taXJ4eWSJS,
2017-08-18,MIL @ COL,T4,UMPIRE,O. Arcia,Count Check,Record Keeping,Wolf,Holbrook,Record Keeping,1:06,http://atmlb.com/2xm1VUE,
2017-08-18,LAA @ BAL,T7,Scioscia,B. Revere,Out at 2nd,Force Play,Whitson,Hallion,Overturned,1:25,https://t.co/5kxtZxmP13,
2017-08-18,CIN @ ATL,T8,Snitker,E. Suarez,Safe at 1st,Tag Play,Reynolds,Reynolds,Overturned,0:41,https://t.co/0cFkUAbJO4,
